,year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity
2982,2018,Tennessee,GREEN BEANS,Produce,Green beans,7900.0,7100.0,10544000.0,13490.0,0.5
2983,2018,Texas,GREEN BEANS,Produce,Green beans,3000.0,2800.0,5723000.0,9800.0,0.5
2984,2018,Washington,GREEN BEANS,Produce,Green beans,3200.0,3200.0,7856000.0,12320.0,0.5
2985,2018,Wisconsin,GREEN BEANS,Produce,Green beans,67000.0,63500.0,47877000.0,317500.0,0.5
2986,2018,California,HONEYDEW,Produce,Honeydew,12400.0,12400.0,75342000.0,192200.0,0.5
2987,2018,California,KIWIFRUIT,Produce,Kiwis,3900.0,3900.0,55566000.0,37800.0,0.5
2988,2018,Arizona,LEMONS,Produce,Lemons,7300.0,7300.0,34197000.0,40000.0,0.5
2989,2018,California,LEMONS,Produce,Lemons,47000.0,47000.0,681564000.0,848000.0,0.5
2990,2018,Arizona,LETTUCE,Produce,Lettuce,75500.0,75200.0,890461000.0,1158550.0,0.5
2991,2018,California,LETTUCE,Produce,Lettuce,213500.0,210400.0,1786564000.0,2867550.0,0.5
2992,2018,California,NECTARINES,Produce,Nectarines,14000.0,14000.0,104626000.0,120500.0,0.5
2993,2018,California,ONIONS,Produce,Onions,41600.0,41000.0,240220000.0,922500.0,0.5
2994,2018,Colorado,ONIONS,Produce,Onions,4100.0,2600.0,27261000.0,58500.0,0.5
2995,2018,Georgia,ONIONS,Produce,Onions,11600.0,10800.0,110519000.0,140400.0,0.5
2996,2018,Idaho,ONIONS,Produce,Onions,8500.0,8400.0,48668000.0,373800.0,0.5
2997,2018,New Mexico,ONIONS,Produce,Onions,7200.0,7100.0,79591000.0,209450.0,0.5
2998,2018,New York,ONIONS,Produce,Onions,7800.0,7500.0,42752000.0,112500.0,0.5
2999,2018,Oregon,ONIONS,Produce,Onions,19500.0,19300.0,100339000.0,774700.0,0.5
3000,2018,Texas,ONIONS,Produce,Onions,12500.0,11000.0,61380000.0,165000.0,0.5
3001,2018,Washington,ONIONS,Produce,Onions,22000.0,21900.0,176211000.0,865050.0,0.5
3002,2018,California,ORANGES,Produce,Oranges,147000.0,147000.0,1093052000.0,1816000.0,0.5
3003,2018,Florida,ORANGES,Produce,Oranges,361800.0,361800.0,701855000.0,2028000.0,0.5
3004,2018,Texas,ORANGES,Produce,Oranges,8700.0,8700.0,35538000.0,80000.0,0.5
3005,2018,Arizona,DATES,Produce,Other fruit,3500.0,3500.0,66066000.0,11050.0,0.5
3006,2018,California,PRUNES,Produce,Other fruit,44000.0,44000.0,168080000.0,88000.0,0.5
3007,2018,California,DATES,Produce,Other fruit,11500.0,11500.0,86109000.0,30000.0,0.5
3008,2018,Hawaii,PAPAYAS,Produce,Papayas,800.0,800.0,5702000.0,5200.0,0.5
3009,2018,California,PEACHES,Produce,Peaches,36000.0,36000.0,304213000.0,479000.0,0.5
3010,2018,Colorado,PEACHES,Produce,Peaches,2500.0,2500.0,28140000.0,15000.0,0.5
3011,2018,Georgia,PEACHES,Produce,Peaches,10000.0,10000.0,23868000.0,26000.0,0.5
3012,2018,Michigan,PEACHES,Produce,Peaches,2400.0,2400.0,12642000.0,12000.0,0.5
3013,2018,New Jersey,PEACHES,Produce,Peaches,4100.0,4100.0,41048000.0,23000.0,0.5
3014,2018,Pennsylvania,PEACHES,Produce,Peaches,3700.0,3700.0,20670000.0,17400.0,0.5
3015,2018,South Carolina,PEACHES,Produce,Peaches,14000.0,14000.0,71546000.0,65800.0,0.5
3016,2018,Washington,PEACHES,Produce,Peaches,2000.0,2000.0,9099000.0,13300.0,0.5
3017,2018,California,PEARS,Produce,Pears,10700.0,10700.0,77344000.0,161500.0,0.5
3018,2018,Oregon,PEARS,Produce,Pears,15000.0,15000.0,140966000.0,246000.0,0.5
3019,2018,Washington,PEARS,Produce,Pears,20600.0,20600.0,210630000.0,398000.0,0.5
3020,2018,Illinois,PEAS,Produce,Peas,4400.0,4000.0,2477000.0,8400.0,0.5
3021,2018,Minnesota,PEAS,Produce,Peas,52000.0,45800.0,17306000.0,66410.0,0.5
3022,2018,New York,PEAS,Produce,Peas,6900.0,6700.0,3351000.0,12395.0,0.5
3023,2018,Oregon,PEAS,Produce,Peas,19800.0,18900.0,7190000.0,28350.0,0.5
3024,2018,Washington,PEAS,Produce,Peas,33000.0,32400.0,22766000.0,89100.0,0.5
3025,2018,Wisconsin,PEAS,Produce,Peas,24900.0,23300.0,11811000.0,48930.0,0.5
3026,2018,California,PLUMS,Produce,Plums,15000.0,15000.0,92570000.0,107500.0,0.5
3027,2018,Alaska,POTATOES,Produce,Potatoes,500.0,500.0,4802000.0,7000.0,0.5
3028,2018,Arkansas,SWEET POTATOES,Produce,Potatoes,5200.0,4800.0,24499000.0,52800.0,0.5
3029,2018,California,POTATOES,Produce,Potatoes,38500.0,38300.0,221508000.0,772850.0,0.5
3030,2018,California,SWEET POTATOES,Produce,Potatoes,21000.0,21000.0,183372000.0,388500.0,0.5
3031,2018,Colorado,POTATOES,Produce,Potatoes,55300.0,55000.0,216786000.0,1086100.0,0.5
3032,2018,Florida,SWEET POTATOES,Produce,Potatoes,6500.0,5800.0,38895000.0,40600.0,0.5
3033,2018,Florida,POTATOES,Produce,Potatoes,22000.0,20800.0,89846000.0,275600.0,0.5
3034,2018,Idaho,POTATOES,Produce,Potatoes,315000.0,315000.0,1027688000.0,7087500.0,0.5
3035,2018,Illinois,POTATOES,Produce,Potatoes,7700.0,7600.0,25679000.0,142500.0,0.5
3036,2018,Kansas,POTATOES,Produce,Potatoes,3300.0,3300.0,13395000.0,70950.0,0.5
3037,2018,Louisiana,SWEET POTATOES,Produce,Potatoes,8500.0,8300.0,44000000.0,110000.0,0.5
3038,2018,Maine,POTATOES,Produce,Potatoes,49000.0,48500.0,166889000.0,751750.0,0.5
3039,2018,Maryland,POTATOES,Produce,Potatoes,2200.0,2000.0,5967000.0,25500.0,0.5
3040,2018,Michigan,POTATOES,Produce,Potatoes,50000.0,48000.0,191520000.0,912000.0,0.5
3041,2018,Minnesota,POTATOES,Produce,Potatoes,44000.0,43500.0,180316000.0,935250.0,0.5
3042,2018,Mississippi,SWEET POTATOES,Produce,Potatoes,27000.0,26000.0,81900000.0,227500.0,0.5
3043,2018,Missouri,POTATOES,Produce,Potatoes,7800.0,7400.0,18981000.0,83250.0,0.5
3044,2018,Montana,POTATOES,Produce,Potatoes,11100.0,11100.0,50117000.0,194250.0,0.5
3045,2018,Nebraska,POTATOES,Produce,Potatoes,19500.0,19300.0,100978000.0,463200.0,0.5
3046,2018,New Jersey,POTATOES,Produce,Potatoes,2000.0,2000.0,4722000.0,26500.0,0.5
3047,2018,New York,POTATOES,Produce,Potatoes,14300.0,13400.0,47409000.0,194300.0,0.5
3048,2018,North Carolina,SWEET POTATOES,Produce,Potatoes,82000.0,78500.0,261562000.0,549500.0,0.5
3049,2018,North Carolina,POTATOES,Produce,Potatoes,13000.0,12200.0,28511000.0,115900.0,0.5
3050,2018,North Dakota,POTATOES,Produce,Potatoes,74500.0,73000.0,226099000.0,1186250.0,0.5
3051,2018,Oregon,POTATOES,Produce,Potatoes,45000.0,45000.0,201690000.0,1350000.0,0.5
3052,2018,Texas,POTATOES,Produce,Potatoes,18000.0,17500.0,93719000.0,371900.0,0.5
3053,2018,Virginia,POTATOES,Produce,Potatoes,4800.0,4400.0,16544000.0,51700.0,0.5
3054,2018,Washington,POTATOES,Produce,Potatoes,160000.0,160000.0,788256000.0,5040000.0,0.5
3055,2018,Wisconsin,POTATOES,Produce,Potatoes,69000.0,67000.0,284918000.0,1356750.0,0.5
3056,2018,California,PUMPKINS,Produce,Pumpkins,5000.0,4900.0,27592000.0,67375.0,0.5
3057,2018,Illinois,PUMPKINS,Produce,Pumpkins,12000.0,11000.0,13751000.0,258500.0,0.5
3058,2018,Indiana,PUMPKINS,Produce,Pumpkins,5800.0,5500.0,16971000.0,63250.0,0.5
3059,2018,Michigan,PUMPKINS,Produce,Pumpkins,5700.0,5400.0,14947000.0,51300.0,0.5
3060,2018,Minnesota,PUMPKINS,Produce,Pumpkins,1700.0,1400.0,12369000.0,21350.0,0.5
3061,2018,New Jersey,PUMPKINS,Produce,Pumpkins,2100.0,1700.0,4178000.0,5525.0,0.5
3062,2018,New York,PUMPKINS,Produce,Pumpkins,6600.0,5700.0,8037000.0,23370.0,0.5
3063,2018,North Carolina,PUMPKINS,Produce,Pumpkins,2900.0,2300.0,6609000.0,12650.0,0.5
3064,2018,Ohio,PUMPKINS,Produce,Pumpkins,4000.0,3700.0,11024000.0,33300.0,0.5
3065,2018,Oregon,PUMPKINS,Produce,Pumpkins,2600.0,2500.0,9781000.0,33750.0,0.5
3066,2018,Pennsylvania,PUMPKINS,Produce,Pumpkins,7300.0,5700.0,13852000.0,32775.0,0.5
3067,2018,Tennessee,PUMPKINS,Produce,Pumpkins,1700.0,1600.0,2264000.0,5840.0,0.5
3068,2018,Texas,PUMPKINS,Produce,Pumpkins,5400.0,4900.0,24069000.0,80850.0,0.5
3069,2018,Virginia,PUMPKINS,Produce,Pumpkins,5800.0,5200.0,15366000.0,53300.0,0.5
3070,2018,Washington,PUMPKINS,Produce,Pumpkins,2800.0,2400.0,11844000.0,15000.0,0.5
3071,2018,Wisconsin,PUMPKINS,Produce,Pumpkins,4100.0,3700.0,2791000.0,12210.0,0.5
3072,2018,California,RASPBERRIES,Produce,Raspberries,7400.0,7400.0,331088000.0,71500.0,0.5
3073,2018,Washington,RASPBERRIES,Produce,Raspberries,9500.0,9500.0,35913000.0,37900.0,0.5
3074,2018,Arizona,SPINACH,Produce,Spinach,11400.0,11100.0,83783000.0,94350.0,0.5
3075,2018,California,SPINACH,Produce,Spinach,44900.0,44200.0,316699000.0,276250.0,0.5
3076,2018,New Jersey,SPINACH,Produce,Spinach,2200.0,2000.0,5230000.0,11500.0,0.5
3077,2018,Texas,SPINACH,Produce,Spinach,3000.0,2800.0,6138000.0,16100.0,0.5
3078,2018,California,SQUASH,Produce,Squash,6900.0,6700.0,30973000.0,51925.0,0.5
3079,2018,Michigan,SQUASH,Produce,Squash,9000.0,8700.0,37072000.0,95700.0,0.5
3080,2018,New Jersey,SQUASH,Produce,Squash,4100.0,3500.0,8387000.0,16275.0,0.5
3081,2018,New York,SQUASH,Produce,Squash,5200.0,4900.0,24174000.0,40425.0,0.5
3082,2018,North Carolina,SQUASH,Produce,Squash,3800.0,3500.0,18306000.0,30625.0,0.5
3083,2018,Oregon,SQUASH,Produce,Squash,4300.0,4300.0,13194000.0,66650.0,0.5
3084,2018,Texas,SQUASH,Produce,Squash,1900.0,1500.0,3481000.0,4425.0,0.5
3085,2018,California,STRAWBERRIES,Produce,Strawberries,35300.0,35300.0,2086077000.0,1164900.0,0.5
3086,2018,Florida,STRAWBERRIES,Produce,Strawberries,9800.0,9800.0,281750000.0,122500.0,0.5
3087,2018,New York,STRAWBERRIES,Produce,Strawberries,700.0,700.0,6229000.0,1540.0,0.5
3088,2018,North Carolina,STRAWBERRIES,Produce,Strawberries,1000.0,1000.0,21375000.0,6250.0,0.5
3089,2018,Oregon,STRAWBERRIES,Produce,Strawberries,1100.0,1100.0,11687000.0,5500.0,0.5
3090,2018,Washington,STRAWBERRIES,Produce,Strawberries,820.0,820.0,9167000.0,4305.0,0.5
3091,2018,California,SWEET CORN,Produce,Sweet corn,34000.0,33800.0,175828000.0,304200.0,0.5
3092,2018,Delaware,SWEET CORN,Produce,Sweet corn,11400.0,11200.0,16633000.0,75600.0,0.5
3093,2018,Florida,SWEET CORN,Produce,Sweet corn,42000.0,39700.0,142920000.0,238200.0,0.5
3094,2018,Georgia,SWEET CORN,Produce,Sweet corn,30000.0,29000.0,111684000.0,217500.0,0.5
3095,2018,Idaho,SWEET CORN,Produce,Sweet corn,4100.0,3900.0,12163000.0,17550.0,0.5
3096,2018,Illinois,SWEET CORN,Produce,Sweet corn,15000.0,14600.0,13763000.0,91250.0,0.5
3097,2018,Indiana,SWEET CORN,Produce,Sweet corn,4500.0,4100.0,8959000.0,19475.0,0.5
3098,2018,Maryland,SWEET CORN,Produce,Sweet corn,8300.0,8100.0,13994000.0,48600.0,0.5
3099,2018,Michigan,SWEET CORN,Produce,Sweet corn,9700.0,9100.0,19256000.0,41860.0,0.5
3100,2018,Minnesota,SWEET CORN,Produce,Sweet corn,114400.0,110600.0,81899000.0,774200.0,0.5
3101,2018,New Jersey,SWEET CORN,Produce,Sweet corn,6500.0,6400.0,13868000.0,27840.0,0.5
3102,2018,New York,SWEET CORN,Produce,Sweet corn,30600.0,26600.0,36257000.0,139650.0,0.5
3103,2018,Ohio,SWEET CORN,Produce,Sweet corn,9800.0,9100.0,23342000.0,43225.0,0.5
3104,2018,Oregon,SWEET CORN,Produce,Sweet corn,29000.0,28900.0,44492000.0,296225.0,0.5
3105,2018,Pennsylvania,SWEET CORN,Produce,Sweet corn,13000.0,10600.0,24745000.0,30210.0,0.5
3106,2018,Washington,SWEET CORN,Produce,Sweet corn,74000.0,72000.0,84080000.0,828000.0,0.5
3107,2018,Wisconsin,SWEET CORN,Produce,Sweet corn,59300.0,56400.0,40181000.0,479400.0,0.5
3108,2018,California,TANGERINES,Produce,Tangerines,62000.0,62000.0,556024000.0,768000.0,0.5
3109,2018,Florida,TANGERINES,Produce,Tangerines,9300.0,9300.0,19952000.0,36000.0,0.5
3110,2018,California,TOMATOES,Produce,Tomatoes,266000.0,260600.0,1197642000.0,12769400.0,0.5
3111,2018,Florida,TOMATOES,Produce,Tomatoes,29000.0,27000.0,344131000.0,378000.0,0.5
3112,2018,Indiana,TOMATOES,Produce,Tomatoes,7800.0,7600.0,31530000.0,247000.0,0.5
3113,2018,Michigan,TOMATOES,Produce,Tomatoes,5200.0,5000.0,35352000.0,137500.0,0.5
3114,2018,New Jersey,TOMATOES,Produce,Tomatoes,4200.0,4100.0,42411000.0,47150.0,0.5
3115,2018,North Carolina,TOMATOES,Produce,Tomatoes,3500.0,3000.0,33845000.0,43500.0,0.5
3116,2018,Ohio,TOMATOES,Produce,Tomatoes,5500.0,5400.0,52173000.0,140400.0,0.5
3117,2018,South Carolina,TOMATOES,Produce,Tomatoes,3300.0,3200.0,44881000.0,57600.0,0.5
3118,2018,Tennessee,TOMATOES,Produce,Tomatoes,4200.0,4000.0,54176000.0,62000.0,0.5
3119,2018,Virginia,TOMATOES,Produce,Tomatoes,2100.0,2000.0,27774000.0,21000.0,0.5
3120,2018,California,WATERMELON,Produce,Watermelons,12000.0,11900.0,116369000.0,321300.0,0.5
3121,2018,Delaware,WATERMELON,Produce,Watermelons,3900.0,3800.0,11286000.0,51300.0,0.5
3122,2018,Florida,WATERMELON,Produce,Watermelons,22600.0,22500.0,160866000.0,405000.0,0.5
3123,2018,Georgia,WATERMELON,Produce,Watermelons,23000.0,20600.0,76438000.0,267800.0,0.5
3124,2018,Indiana,WATERMELON,Produce,Watermelons,6600.0,6500.0,27915000.0,152750.0,0.5
3125,2018,Maryland,WATERMELON,Produce,Watermelons,3700.0,3500.0,10395000.0,52500.0,0.5
3126,2018,North Carolina,WATERMELON,Produce,Watermelons,7700.0,7300.0,22314000.0,91250.0,0.5
3127,2018,South Carolina,WATERMELON,Produce,Watermelons,4500.0,4300.0,17174000.0,49450.0,0.5
3128,2018,Texas,WATERMELON,Produce,Watermelons,24000.0,23000.0,143387000.0,391000.0,0.5
