Unnamed: 0,year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity,acres_unharvested,yields_tons_per_acre,price_per_ton,tons_never_harvested,not_marketable,inedible,bad_weather,pests_disease,market_dynamics,other
2465,2016,wisconsin,pumpkins,produce,pumpkins,3700.0,3200.0,6254000.0,17600.0,0.5,500.0,5.5,355.34090909090907,1375.0,385.00000000000006,385.00000000000006,57.75000000000001,0.8662500000000001,0.17875,546.2049999999999
2466,2016,california,raspberries,produce,raspberries,8450.0,8450.0,303355000.0,84835.0,0.5,0.0,10.039644970414201,3575.823657688454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2467,2016,oregon,raspberries,produce,raspberries,1750.0,1750.0,9260000.0,4275.0,0.5,0.0,2.442857142857143,2166.0818713450294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,2016,washington,raspberries,produce,raspberries,9610.0,9610.0,67970000.0,40055.0,0.5,0.0,4.168054110301769,1696.9167394832107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2469,2016,arizona,spinach,produce,spinach,11200.0,11200.0,93139000.0,100800.0,0.5,0.0,9.0,923.9980158730159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2470,2016,california,spinach,produce,spinach,40000.0,39000.0,256978000.0,253500.0,0.5,1000.0,6.5,1013.7199211045365,3250.0,910.0000000000001,910.0000000000001,136.5,2.0475,0.4225,1291.03
2471,2016,new jersey,spinach,produce,spinach,2500.0,2400.0,14111000.0,19800.0,0.5,100.0,8.25,712.6767676767677,412.5,115.50000000000001,115.50000000000001,17.325000000000003,0.259875,0.05362499999999999,163.8615
2472,2016,texas,spinach,produce,spinach,4200.0,4000.0,10245000.0,49000.0,0.5,200.0,12.25,209.08163265306123,1225.0,343.00000000000006,343.00000000000006,51.45,0.77175,0.15924999999999997,486.61899999999997
2473,2016,california,squash,produce,squash,7900.0,7800.0,43796000.0,78000.0,0.5,100.0,10.0,561.4871794871794,500.0,140.0,140.0,21.0,0.315,0.06499999999999999,198.62
2474,2016,florida,squash,produce,squash,7400.0,6900.0,35787000.0,39675.0,0.5,500.0,5.75,902.0037807183364,1437.5,402.50000000000006,402.50000000000006,60.37500000000001,0.905625,0.18687499999999999,571.0325
2475,2016,georgia,squash,produce,squash,3700.0,3600.0,22572000.0,29700.0,0.5,100.0,8.25,760.0,412.5,115.50000000000001,115.50000000000001,17.325000000000003,0.259875,0.05362499999999999,163.8615
2476,2016,michigan,squash,produce,squash,9600.0,9300.0,33570000.0,111600.0,0.5,300.0,12.0,300.80645161290323,1800.0,504.00000000000006,504.00000000000006,75.60000000000001,1.1340000000000001,0.23399999999999999,715.0319999999999
2477,2016,new jersey,squash,produce,squash,3100.0,2900.0,10921000.0,16675.0,0.5,200.0,5.75,654.9325337331335,575.0,161.00000000000003,161.00000000000003,24.150000000000002,0.36225,0.07475,228.41299999999998
2478,2016,new york,squash,produce,squash,5800.0,5600.0,27936000.0,47600.0,0.5,200.0,8.5,586.890756302521,850.0,238.00000000000003,238.00000000000003,35.7,0.5355,0.11049999999999999,337.654
2479,2016,north carolina,squash,produce,squash,3800.0,3700.0,7326000.0,12210.0,0.5,100.0,3.3,600.0,165.0,46.2,46.2,6.930000000000001,0.10395,0.021449999999999997,65.5446
2480,2016,oregon,squash,produce,squash,4400.0,4400.0,10981000.0,63800.0,0.5,0.0,14.5,172.11598746081503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2481,2016,texas,squash,produce,squash,2000.0,1900.0,7042000.0,8550.0,0.5,100.0,4.5,823.625730994152,225.0,63.00000000000001,63.00000000000001,9.450000000000001,0.14175000000000001,0.029249999999999998,89.37899999999999
2482,2016,california,strawberries,produce,strawberries,38200.0,38200.0,2849626000.0,1356100.0,0.5,0.0,35.5,2101.3391342821324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2483,2016,florida,strawberries,produce,strawberries,9500.0,9500.0,323285000.0,97375.0,0.5,0.0,10.25,3320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2484,2016,new york,strawberries,produce,strawberries,1260.0,1260.0,11844000.0,2520.0,0.5,0.0,2.0,4700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2485,2016,north carolina,strawberries,produce,strawberries,1100.0,1100.0,24684000.0,6600.0,0.5,0.0,6.0,3740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2486,2016,oregon,strawberries,produce,strawberries,2400.0,2400.0,20195000.0,11640.0,0.5,0.0,4.85,1734.9656357388317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2487,2016,washington,strawberries,produce,strawberries,1300.0,1300.0,14077000.0,6110.0,0.5,0.0,4.7,2303.9279869067104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2488,2016,california,sweet corn,produce,sweet corn,35000.0,34900.0,163751000.0,296650.0,0.5,100.0,8.5,552.0006741951795,425.0,119.00000000000001,119.00000000000001,17.85,0.26775,0.055249999999999994,168.827
2489,2016,delaware,sweet corn,produce,sweet corn,10000.0,9800.0,14262000.0,61250.0,0.5,200.0,6.25,232.84897959183672,625.0,175.00000000000003,175.00000000000003,26.25,0.39375,0.08124999999999999,248.27499999999998
2490,2016,florida,sweet corn,produce,sweet corn,37600.0,34500.0,160080000.0,250125.0,0.5,3100.0,7.25,640.0,11237.5,3146.5000000000005,3146.5000000000005,471.975,7.079625,1.460875,4463.9845
2491,2016,georgia,sweet corn,produce,sweet corn,27000.0,26000.0,87750000.0,195000.0,0.5,1000.0,7.5,450.0,3750.0,1050.0,1050.0,157.5,2.3625000000000003,0.48749999999999993,1489.6499999999999
2492,2016,idaho,sweet corn,produce,sweet corn,4300.0,4200.0,10352000.0,23100.0,0.5,100.0,5.5,448.13852813852816,275.0,77.00000000000001,77.00000000000001,11.55,0.17325000000000002,0.03575,109.241
2493,2016,illinois,sweet corn,produce,sweet corn,15500.0,14600.0,16962000.0,105850.0,0.5,900.0,7.25,160.24563060935284,3262.5,913.5000000000001,913.5000000000001,137.025,2.055375,0.424125,1295.9955
2494,2016,indiana,sweet corn,produce,sweet corn,5300.0,5000.0,11160000.0,18000.0,0.5,300.0,3.6,620.0,540.0,151.20000000000002,151.20000000000002,22.68,0.3402,0.0702,214.50959999999998
2495,2016,maryland,sweet corn,produce,sweet corn,7300.0,7200.0,13121000.0,55800.0,0.5,100.0,7.75,235.14336917562724,387.5,108.50000000000001,108.50000000000001,16.275000000000002,0.244125,0.050374999999999996,153.9305
2496,2016,michigan,sweet corn,produce,sweet corn,9800.0,9200.0,21818000.0,42780.0,0.5,600.0,4.65,510.00467508181396,1395.0,390.6,390.6,58.59,0.87885,0.18134999999999998,554.1498
2497,2016,minnesota,sweet corn,produce,sweet corn,120000.0,114000.0,73592000.0,798000.0,0.5,6000.0,7.0,92.22055137844612,21000.0,5880.000000000001,5880.000000000001,882.0,13.23,2.73,8342.039999999999
2498,2016,new jersey,sweet corn,produce,sweet corn,6500.0,6400.0,15983000.0,27520.0,0.5,100.0,4.3,580.7776162790698,215.0,60.2,60.2,9.030000000000001,0.13545000000000001,0.02795,85.4066
2499,2016,new york,sweet corn,produce,sweet corn,28900.0,26600.0,48720000.0,126350.0,0.5,2300.0,4.75,385.59556786703604,5462.5,1529.5000000000002,1529.5000000000002,229.425,3.4413750000000003,0.7101249999999999,2169.9235
2500,2016,ohio,sweet corn,produce,sweet corn,11000.0,10000.0,26896000.0,41000.0,0.5,1000.0,4.1,656.0,2050.0,574.0,574.0,86.10000000000001,1.2915,0.26649999999999996,814.342
2501,2016,oregon,sweet corn,produce,sweet corn,25000.0,24900.0,43343000.0,242775.0,0.5,100.0,9.75,178.53156214601998,487.5,136.5,136.5,20.475,0.30712500000000004,0.063375,193.65449999999998
2502,2016,pennsylvania,sweet corn,produce,sweet corn,11600.0,10800.0,25182000.0,35100.0,0.5,800.0,3.25,717.4358974358975,1300.0,364.00000000000006,364.00000000000006,54.6,0.8190000000000001,0.16899999999999998,516.4119999999999
2503,2016,washington,sweet corn,produce,sweet corn,82000.0,80000.0,88691000.0,800000.0,0.5,2000.0,10.0,110.86375,10000.0,2800.0000000000005,2800.0000000000005,420.0,6.3,1.2999999999999998,3972.3999999999996
2504,2016,wisconsin,sweet corn,produce,sweet corn,61500.0,60300.0,48958000.0,512550.0,0.5,1200.0,8.5,95.51848600136572,5100.0,1428.0000000000002,1428.0000000000002,214.20000000000002,3.213,0.6629999999999999,2025.924
2505,2016,florida,tangelos,produce,tangelos,2500.0,2500.0,8784000.0,18000.0,0.5,0.0,7.2,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2506,2016,florida,tangerines,produce,tangerines,8300.0,8300.0,32784000.0,67000.0,0.5,0.0,8.072289156626505,489.3134328358209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2507,2016,california,tomatoes,produce,tomatoes,287500.0,285300.0,1310483000.0,13038210.0,0.5,2200.0,45.7,100.51095970996019,50270.0,14075.600000000002,14075.600000000002,2111.34,31.6701,6.535099999999999,19969.2548
2508,2016,florida,tomatoes,produce,tomatoes,30000.0,28000.0,382200000.0,364000.0,0.5,2000.0,13.0,1050.0,13000.0,3640.0000000000005,3640.0000000000005,546.0,8.19,1.69,5164.12
2509,2016,indiana,tomatoes,produce,tomatoes,8300.0,8000.0,30954000.0,260000.0,0.5,300.0,32.5,119.05384615384615,4875.0,1365.0000000000002,1365.0000000000002,204.75,3.07125,0.6337499999999999,1936.5449999999998
2510,2016,michigan,tomatoes,produce,tomatoes,6000.0,5700.0,33919000.0,158175.0,0.5,300.0,27.75,214.4397028607555,4162.5,1165.5,1165.5,174.82500000000002,2.622375,0.541125,1653.5114999999998
2511,2016,new jersey,tomatoes,produce,tomatoes,3900.0,3800.0,51626000.0,49400.0,0.5,100.0,13.0,1045.0607287449393,650.0,182.00000000000003,182.00000000000003,27.3,0.40950000000000003,0.08449999999999999,258.20599999999996
2512,2016,north carolina,tomatoes,produce,tomatoes,3500.0,3400.0,57127000.0,52700.0,0.5,100.0,15.5,1084.0037950664137,775.0,217.00000000000003,217.00000000000003,32.550000000000004,0.48825,0.10074999999999999,307.861
2513,2016,ohio,tomatoes,produce,tomatoes,5800.0,5600.0,46862000.0,141400.0,0.5,200.0,25.25,331.4144271570014,2525.0,707.0000000000001,707.0000000000001,106.05000000000001,1.59075,0.32825,1003.031
2514,2016,south carolina,tomatoes,produce,tomatoes,3400.0,3300.0,32340000.0,46200.0,0.5,100.0,14.0,700.0,700.0,196.00000000000003,196.00000000000003,29.400000000000002,0.441,0.091,278.068
2515,2016,tennessee,tomatoes,produce,tomatoes,3900.0,3600.0,48310000.0,60300.0,0.5,300.0,16.75,801.1608623548922,2512.5,703.5000000000001,703.5000000000001,105.525,1.582875,0.326625,998.0654999999999
2516,2016,virginia,tomatoes,produce,tomatoes,2600.0,2400.0,23184000.0,25200.0,0.5,200.0,10.5,920.0,1050.0,294.0,294.0,44.1,0.6615,0.13649999999999998,417.102
2517,2016,arizona,watermelon,produce,watermelons,5500.0,5500.0,35244000.0,122375.0,0.5,0.0,22.25,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,2016,california,watermelon,produce,watermelons,10500.0,10400.0,102211000.0,280800.0,0.5,100.0,27.0,363.99928774928776,1350.0,378.00000000000006,378.00000000000006,56.7,0.8505,0.1755,536.274
2519,2016,delaware,watermelon,produce,watermelons,3900.0,3800.0,19418000.0,69350.0,0.5,100.0,18.25,280.0,912.5,255.50000000000003,255.50000000000003,38.325,0.574875,0.118625,362.4815
2520,2016,florida,watermelon,produce,watermelons,22500.0,22200.0,125097000.0,388500.0,0.5,300.0,17.5,322.0,2625.0,735.0000000000001,735.0000000000001,110.25,1.65375,0.34125,1042.7549999999999
2521,2016,georgia,watermelon,produce,watermelons,21000.0,20900.0,83140000.0,355300.0,0.5,100.0,17.0,233.99943709541233,850.0,238.00000000000003,238.00000000000003,35.7,0.5355,0.11049999999999999,337.654
2522,2016,indiana,watermelon,produce,watermelons,6700.0,6600.0,34056000.0,141900.0,0.5,100.0,21.5,240.0,1075.0,301.00000000000006,301.00000000000006,45.150000000000006,0.67725,0.13974999999999999,427.03299999999996
2523,2016,maryland,watermelon,produce,watermelons,4600.0,4200.0,16953000.0,72450.0,0.5,400.0,17.25,233.99585921325053,3450.0,966.0000000000001,966.0000000000001,144.9,2.1735,0.44849999999999995,1370.4779999999998
2524,2016,missouri,watermelon,produce,watermelons,2800.0,2700.0,12192000.0,52650.0,0.5,100.0,19.5,231.56695156695156,975.0,273.0,273.0,40.95,0.6142500000000001,0.12675,387.30899999999997
2525,2016,north carolina,watermelon,produce,watermelons,6600.0,6300.0,20576000.0,72450.0,0.5,300.0,11.5,284.00276052449965,1725.0,483.00000000000006,483.00000000000006,72.45,1.08675,0.22424999999999998,685.2389999999999
2526,2016,south carolina,watermelon,produce,watermelons,4700.0,4400.0,23918000.0,79200.0,0.5,300.0,18.0,301.9949494949495,2700.0,756.0000000000001,756.0000000000001,113.4,1.701,0.351,1072.548
2527,2016,texas,watermelon,produce,watermelons,28000.0,25000.0,73950000.0,362500.0,0.5,3000.0,14.5,204.0,21750.0,6090.000000000001,6090.000000000001,913.5,13.7025,2.8274999999999997,8639.97
2528,2017,alabama,pecans,dry goods,nuts and seeds,8400.0,8400.0,3628000.0,925.0,0.5,0.0,0.11011904761904762,3922.162162162162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,2017,alabama,peanuts,dry goods,nuts and seeds,195000.0,193000.0,155683000.0,352225.0,0.5,2000.0,1.825,441.998722407552,1825.0,511.00000000000006,511.00000000000006,76.65,1.14975,0.23725,724.963
2530,2017,arizona,pecans,dry goods,nuts and seeds,16000.0,16000.0,70000000.0,14000.0,0.5,0.0,0.875,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,2017,arkansas,peanuts,dry goods,nuts and seeds,30000.0,29000.0,32277000.0,76850.0,0.5,1000.0,2.65,420.0,1325.0,371.00000000000006,371.00000000000006,55.650000000000006,0.83475,0.17225,526.343
2532,2017,california,almonds,dry goods,nuts and seeds,1030000.0,1030000.0,5603950000.0,1135000.0,0.5,0.0,1.1019417475728155,4937.400881057269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,2017,california,pistachios,dry goods,nuts and seeds,250000.0,250000.0,1014507000.0,300150.0,0.5,0.0,1.2006,3380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,2017,california,walnuts,dry goods,nuts and seeds,335000.0,335000.0,1568700000.0,630000.0,0.5,0.0,1.8805970149253732,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,2017,california,pecans,dry goods,nuts and seeds,3600.0,3600.0,11500000.0,2500.0,0.5,0.0,0.6944444444444444,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,2017,florida,peanuts,dry goods,nuts and seeds,195000.0,185000.0,146159000.0,319125.0,0.5,10000.0,1.725,457.9992166079123,8625.0,2415.0000000000005,2415.0000000000005,362.25,5.43375,1.1212499999999999,3426.1949999999997
2537,2017,georgia,pecans,dry goods,nuts and seeds,120000.0,120000.0,256800000.0,53500.0,0.5,0.0,0.44583333333333336,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,2017,georgia,peanuts,dry goods,nuts and seeds,835000.0,825000.0,789467000.0,1786125.0,0.5,10000.0,2.165,441.9998600321926,10825.0,3031.0000000000005,3031.0000000000005,454.65000000000003,6.81975,1.40725,4300.123
2539,2017,hawaii,macadamias,dry goods,nuts and seeds,17000.0,17000.0,53900000.0,24500.0,0.5,0.0,1.4411764705882353,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,2017,louisiana,pecans,dry goods,nuts and seeds,12300.0,12300.0,12250000.0,4000.0,0.5,0.0,0.3252032520325203,3062.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2541,2017,mississippi,peanuts,dry goods,nuts and seeds,44000.0,43000.0,35432000.0,86000.0,0.5,1000.0,2.0,412.0,1000.0,280.0,280.0,42.0,0.63,0.12999999999999998,397.24
2542,2017,new mexico,pecans,dry goods,nuts and seeds,43500.0,43500.0,220800000.0,46000.0,0.5,0.0,1.0574712643678161,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,2017,new mexico,peanuts,dry goods,nuts and seeds,7600.0,7600.0,7687000.0,13300.0,0.5,0.0,1.75,577.9699248120301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,2017,north carolina,peanuts,dry goods,nuts and seeds,119000.0,117000.0,113689000.0,239850.0,0.5,2000.0,2.05,474.0004169272462,2050.0,574.0,574.0,86.10000000000001,1.2915,0.26649999999999996,814.342
2545,2017,oklahoma,pecans,dry goods,nuts and seeds,86000.0,86000.0,24230000.0,7000.0,0.5,0.0,0.08139534883720931,3461.4285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,2017,oklahoma,peanuts,dry goods,nuts and seeds,22000.0,21000.0,19845000.0,39690.0,0.5,1000.0,1.89,500.0,945.0,264.6,264.6,39.690000000000005,0.59535,0.12284999999999999,375.3918
2547,2017,oregon,hazelnuts,dry goods,nuts and seeds,40000.0,40000.0,73600000.0,32000.0,0.5,0.0,0.8,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2548,2017,south carolina,peanuts,dry goods,nuts and seeds,122000.0,118000.0,105728000.0,236000.0,0.5,4000.0,2.0,448.0,4000.0,1120.0,1120.0,168.0,2.52,0.5199999999999999,1588.96
2549,2017,texas,pecans,dry goods,nuts and seeds,115000.0,115000.0,110010000.0,24500.0,0.5,0.0,0.21304347826086956,4490.2040816326535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,2017,texas,peanuts,dry goods,nuts and seeds,275000.0,210000.0,199399000.0,348600.0,0.5,65000.0,1.66,571.9994262765347,53950.0,15106.000000000002,15106.000000000002,2265.9,33.9885,7.0135,21431.097999999998
2551,2017,virginia,peanuts,dry goods,nuts and seeds,27000.0,27000.0,28651000.0,59940.0,0.5,0.0,2.22,477.99466132799466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,2017,california,olives,dry goods,"pickles, olives, and pickled vegetables",40000.0,40000.0,186649000.0,192300.0,0.5,0.0,4.8075,970.6136245449818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,2017,california,apples,produce,apples,13000.0,13000.0,74980000.0,115000.0,0.5,0.0,8.846153846153847,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,2017,connecticut,apples,produce,apples,1800.0,1800.0,19895000.0,14750.0,0.5,0.0,8.194444444444445,1348.8135593220338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,2017,idaho,apples,produce,apples,2100.0,2100.0,8150000.0,23700.0,0.5,0.0,11.285714285714286,343.8818565400844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,2017,illinois,apples,produce,apples,1700.0,1700.0,13840000.0,11200.0,0.5,0.0,6.588235294117647,1235.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2557,2017,maine,apples,produce,apples,2700.0,2700.0,16473000.0,19600.0,0.5,0.0,7.2592592592592595,840.4591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,2017,maryland,apples,produce,apples,1800.0,1800.0,9278000.0,24200.0,0.5,0.0,13.444444444444445,383.3884297520661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,2017,massachusetts,apples,produce,apples,3300.0,3300.0,18539000.0,24800.0,0.5,0.0,7.515151515151516,747.5403225806451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,2017,michigan,apples,produce,apples,33000.0,33000.0,272310000.0,450000.0,0.5,0.0,13.636363636363637,605.1333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2561,2017,minnesota,apples,produce,apples,2900.0,2900.0,20900000.0,12850.0,0.5,0.0,4.431034482758621,1626.4591439688716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,2017,new jersey,apples,produce,apples,2200.0,2200.0,34890000.0,19250.0,0.5,0.0,8.75,1812.4675324675325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2563,2017,new york,apples,produce,apples,43600.0,43600.0,357238000.0,675000.0,0.5,0.0,15.48165137614679,529.2414814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2564,2017,north carolina,apples,produce,apples,5200.0,5200.0,25199000.0,52000.0,0.5,0.0,10.0,484.59615384615387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,2017,ohio,apples,produce,apples,4000.0,4000.0,27702000.0,29450.0,0.5,0.0,7.3625,940.6451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,2017,oregon,apples,produce,apples,5000.0,5000.0,38674000.0,87600.0,0.5,0.0,17.52,441.4840182648402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,2017,pennsylvania,apples,produce,apples,20000.0,20000.0,117287000.0,264000.0,0.5,0.0,13.2,444.2689393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2568,2017,vermont,apples,produce,apples,2100.0,2100.0,22789000.0,15450.0,0.5,0.0,7.357142857142857,1475.0161812297736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,2017,virginia,apples,produce,apples,10000.0,10000.0,48557000.0,112500.0,0.5,0.0,11.25,431.6177777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,2017,washington,apples,produce,apples,165000.0,165000.0,2430353000.0,3750000.0,0.5,0.0,22.727272727272727,648.0941333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2571,2017,west virginia,apples,produce,apples,4800.0,4800.0,18096000.0,51000.0,0.5,0.0,10.625,354.8235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,2017,wisconsin,apples,produce,apples,4000.0,4000.0,26297000.0,24500.0,0.5,0.0,6.125,1073.3469387755101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2573,2017,california,apricots,produce,apricots,10300.0,10300.0,34870000.0,37000.0,0.5,0.0,3.592233009708738,942.4324324324324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,2017,washington,apricots,produce,apricots,1000.0,1000.0,9686000.0,8650.0,0.5,0.0,8.65,1119.7687861271677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,2017,california,artichokes,produce,artichokes,7200.0,7200.0,65520000.0,46800.0,0.5,0.0,6.5,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2576,2017,california,asparagus,produce,asparagus,8300.0,8000.0,34650000.0,10000.0,0.5,300.0,1.25,3465.0,187.5,52.50000000000001,52.50000000000001,7.875000000000001,0.11812500000000001,0.024374999999999997,74.4825
2577,2017,michigan,asparagus,produce,asparagus,12000.0,11300.0,26136000.0,15255.0,0.5,700.0,1.35,1713.274336283186,472.50000000000006,132.30000000000004,132.30000000000004,19.845000000000002,0.297675,0.061425,187.69590000000002
2578,2017,new jersey,asparagus,produce,asparagus,2200.0,2100.0,13054000.0,3570.0,0.5,100.0,1.7,3656.5826330532213,85.0,23.8,23.8,3.5700000000000003,0.05355,0.011049999999999999,33.7654
2579,2017,washington,asparagus,produce,asparagus,5100.0,4900.0,26832000.0,13230.0,0.5,200.0,2.7,2028.1179138321995,270.0,75.60000000000001,75.60000000000001,11.34,0.1701,0.0351,107.25479999999999
2580,2017,california,avocados,produce,avocados,51500.0,51500.0,382460000.0,170000.0,0.5,0.0,3.3009708737864076,2249.764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,2017,florida,avocados,produce,avocados,5900.0,5900.0,8014000.0,16900.0,0.5,0.0,2.864406779661017,474.20118343195264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,2017,hawaii,avocados,produce,avocados,740.0,740.0,1538000.0,780.0,0.5,0.0,1.054054054054054,1971.7948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2583,2017,hawaii,bananas,produce,bananas,950.0,950.0,6028000.0,3330.0,0.5,0.0,3.5052631578947366,1810.21021021021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584,2017,california,peppers,produce,bell peppers,16000.0,15900.0,282452000.0,333900.0,0.5,100.0,21.0,845.9179395028451,1050.0,294.0,294.0,44.1,0.6615,0.13649999999999998,417.102
2585,2017,florida,peppers,produce,bell peppers,12500.0,12000.0,188940000.0,201000.0,0.5,500.0,16.75,940.0,4187.5,1172.5,1172.5,175.875,2.638125,0.5443749999999999,1663.4424999999999
2586,2017,georgia,peppers,produce,bell peppers,3500.0,3400.0,43581000.0,49300.0,0.5,100.0,14.5,883.9959432048681,725.0,203.00000000000003,203.00000000000003,30.450000000000003,0.45675000000000004,0.09424999999999999,287.99899999999997
2587,2017,michigan,peppers,produce,bell peppers,2300.0,2200.0,15318000.0,28050.0,0.5,100.0,12.75,546.096256684492,637.5,178.50000000000003,178.50000000000003,26.775000000000002,0.401625,0.08287499999999999,253.2405
2588,2017,new jersey,peppers,produce,bell peppers,3500.0,3400.0,39381000.0,47600.0,0.5,100.0,14.0,827.3319327731092,700.0,196.00000000000003,196.00000000000003,29.400000000000002,0.441,0.091,278.068
2589,2017,new york,peppers,produce,bell peppers,1000.0,900.0,5196000.0,5175.0,0.5,100.0,5.75,1004.0579710144928,287.5,80.50000000000001,80.50000000000001,12.075000000000001,0.181125,0.037375,114.20649999999999
2590,2017,north carolina,peppers,produce,bell peppers,2200.0,2100.0,25487000.0,28350.0,0.5,100.0,13.5,899.0123456790124,675.0,189.00000000000003,189.00000000000003,28.35,0.42525,0.08775,268.137
2591,2017,ohio,peppers,produce,bell peppers,1400.0,1300.0,11700000.0,14625.0,0.5,100.0,11.25,800.0,562.5,157.50000000000003,157.50000000000003,23.625,0.354375,0.073125,223.4475
2592,2017,pennsylvania,peppers,produce,bell peppers,1100.0,1000.0,13522000.0,11500.0,0.5,100.0,11.5,1175.8260869565217,575.0,161.00000000000003,161.00000000000003,24.150000000000002,0.36225,0.07475,228.41299999999998
2593,2017,oregon,blackberries,produce,blackberries,6300.0,6300.0,31115000.0,20125.0,0.5,0.0,3.1944444444444446,1546.0869565217392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,2017,california,blueberries,produce,blueberries,6600.0,6600.0,137596000.0,31515.0,0.5,0.0,4.775,4366.047913691893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2595,2017,florida,blueberries,produce,blueberries,5200.0,5200.0,84633000.0,10035.0,0.5,0.0,1.9298076923076923,8433.781763826606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2596,2017,georgia,blueberries,produce,blueberries,8800.0,8800.0,73527000.0,16455.0,0.5,0.0,1.8698863636363636,4468.368277119416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2597,2017,maine,blueberries,produce,blueberries,17000.0,17000.0,17561000.0,33900.0,0.5,0.0,1.9941176470588236,518.023598820059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2598,2017,michigan,blueberries,produce,blueberries,20000.0,20000.0,116400000.0,51000.0,0.5,0.0,2.55,2282.3529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2599,2017,mississippi,blueberries,produce,blueberries,1500.0,1500.0,5755000.0,1935.0,0.5,0.0,1.29,2974.160206718346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,2017,new jersey,blueberries,produce,blueberries,9300.0,9300.0,77882000.0,20590.0,0.5,0.0,2.213978494623656,3782.5157843613406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2601,2017,new york,blueberries,produce,blueberries,800.0,800.0,3771000.0,810.0,0.5,0.0,1.0125,4655.555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
